record_id,source_dataset,field,matched_categories,matched_spans
phmsa_hazmat_incidents__226755,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__226760,phmsa_hazmat_incidents,potential_consequence,electrocution_or_electrical_shock|chemical_exposure_or_burn,'SHOCK'|'SPILL'
phmsa_hazmat_incidents__226761,phmsa_hazmat_incidents,potential_consequence,electrocution_or_electrical_shock|chemical_exposure_or_burn,'SHOCK'|'SPILL'
phmsa_hazmat_incidents__226826,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__226870,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__226890,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__226894,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__226900,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__226901,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__226906,phmsa_hazmat_incidents,potential_consequence,struck_by_object|chemical_exposure_or_burn,'STRUCK BY'|'SPILL'
phmsa_hazmat_incidents__226995,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__226998,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn|crush_or_entrapment,'FIRE'|'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227019,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227141,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227151,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227161,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227164,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__227174,phmsa_hazmat_incidents,potential_consequence,engulfment_or_asphyxiation|chemical_exposure_or_burn,'OVERCOME BY FUMES'|'SPILL'
phmsa_hazmat_incidents__227244,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227246,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227248,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227251,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227254,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227327,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__227331,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|struck_by_object,'FIRE'|'STRUCK BY'
phmsa_hazmat_incidents__227334,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__227397,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227482,phmsa_hazmat_incidents,potential_consequence,struck_by_object|chemical_exposure_or_burn,'STRUCK BY'|'SPILL'
phmsa_hazmat_incidents__227484,phmsa_hazmat_incidents,potential_consequence,struck_by_object|chemical_exposure_or_burn,'STRUCK BY'|'SPILL'
phmsa_hazmat_incidents__227497,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227508,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227542,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227548,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227550,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227556,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__227585,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn|vehicle_collision,'FIRE'|'SPILL'|'COLLISION'
phmsa_hazmat_incidents__227653,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__227738,phmsa_hazmat_incidents,potential_consequence,electrocution_or_electrical_shock|chemical_exposure_or_burn,'SHOCK'|'CORROSIVE'
phmsa_hazmat_incidents__227740,phmsa_hazmat_incidents,potential_consequence,electrocution_or_electrical_shock|chemical_exposure_or_burn,'SHOCK'|'SPILL'
phmsa_hazmat_incidents__227749,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227763,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227770,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227772,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|vehicle_collision,'SPILL'|'COLLISION'
phmsa_hazmat_incidents__227773,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__227776,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__227878,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__227881,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__227897,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__227919,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227938,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__227969,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228086,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228094,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228095,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228100,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228139,phmsa_hazmat_incidents,potential_consequence,struck_by_object|chemical_exposure_or_burn,'STRUCK BY'|'SPILL'
phmsa_hazmat_incidents__228190,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228202,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228210,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|vehicle_collision,'SPILL'|'COLLISION'
phmsa_hazmat_incidents__228219,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228362,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228392,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228502,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228511,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228512,phmsa_hazmat_incidents,potential_consequence,struck_by_object|chemical_exposure_or_burn,'STRUCK BY'|'SPILL'
phmsa_hazmat_incidents__228639,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228687,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__228692,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|vehicle_collision,'SPILL'|'COLLISION'
phmsa_hazmat_incidents__228763,phmsa_hazmat_incidents,potential_consequence,electrocution_or_electrical_shock|chemical_exposure_or_burn,'SHOCK'|'SPILL'
phmsa_hazmat_incidents__228769,phmsa_hazmat_incidents,potential_consequence,electrocution_or_electrical_shock|chemical_exposure_or_burn,'SHOCK'|'CORROSIVE'
phmsa_hazmat_incidents__228782,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__228791,phmsa_hazmat_incidents,potential_consequence,struck_by_object|chemical_exposure_or_burn,'STRUCK BY'|'SPILL'
phmsa_hazmat_incidents__228792,phmsa_hazmat_incidents,potential_consequence,struck_by_object|chemical_exposure_or_burn,'STRUCK BY'|'SPILL'
phmsa_hazmat_incidents__228797,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228813,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__228824,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__228834,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'CORROSIVE'|'CRUSHED'
phmsa_hazmat_incidents__228886,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228906,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__228920,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__228947,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228982,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__228983,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229029,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229178,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn|crush_or_entrapment,'FIRE'|'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229191,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229237,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229352,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229383,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__229592,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229594,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229598,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229712,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229716,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229722,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229757,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__229768,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__229772,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229786,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__229798,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'CORROSIVE'|'CRUSHED'
phmsa_hazmat_incidents__229849,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229862,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229882,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'CORROSIVE'|'CRUSHED'
phmsa_hazmat_incidents__229895,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|vehicle_collision,'FIRE'|'COLLISION'
phmsa_hazmat_incidents__229930,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229931,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229937,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229945,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229966,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__229990,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__229999,phmsa_hazmat_incidents,potential_consequence,electrocution_or_electrical_shock|chemical_exposure_or_burn,'SHOCK'|'SPILL'
phmsa_hazmat_incidents__230000,phmsa_hazmat_incidents,potential_consequence,electrocution_or_electrical_shock|chemical_exposure_or_burn,'SHOCK'|'SPILL'
phmsa_hazmat_incidents__230022,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|vehicle_collision,'SPILL'|'COLLISION'
phmsa_hazmat_incidents__230034,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__230040,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|vehicle_collision,'SPILL'|'ROLL OVER'
phmsa_hazmat_incidents__230067,phmsa_hazmat_incidents,potential_consequence,struck_by_object|chemical_exposure_or_burn,'STRUCK BY'|'SPILL'
phmsa_hazmat_incidents__230077,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'PINCHED'
phmsa_hazmat_incidents__230140,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__230151,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|vehicle_collision,'SPILL'|'ROLLOVER'
phmsa_hazmat_incidents__230180,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__230223,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__230268,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__230528,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__230606,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__230609,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__230626,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__230684,phmsa_hazmat_incidents,potential_consequence,struck_by_object|chemical_exposure_or_burn,'HIT BY'|'SPILL'
phmsa_hazmat_incidents__230737,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__230796,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__230847,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__230857,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__230858,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__230859,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__230868,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'PINCHED'
phmsa_hazmat_incidents__230893,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'TRAPPED'
phmsa_hazmat_incidents__230927,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__230940,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__230941,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
